"","p_values_bf_null_both_correct","p_values_bf_null_bdoor_correct_f1_violated","p_values_bf_null_bdoor_correct_f3_violated","p_values_bf_null_fdoor_correct_b1_violated"
"334",0.960087524751146,0.410932520546017,0.576546526355578,0.181197129208791
"335",0.984844524283722,0.548844909609407,0.865383656267029,0.437885724592862
"336",0.813656932939761,0.804184409655179,0.725368696898113,0.170955119299773
"337",0.525250083316713,0.817883003035002,0.416051465249312,0.515395359309689
"338",0.987576846172261,0.643655823761693,0.279080889318281,0.129304193621208
"339",0.919580641009503,0.998393045565203,0.253673495627213,0.836620365230624
"340",0.666982052399189,0.85566716891977,0.652148881045388,0.423741949924214
"341",0.67202304880855,0.351642144339369,0.348294871771488,0.0522467237305129
"342",0.566934849324186,0.586671381461989,0.594108549316776,0.416115081482301
"343",0.22124192669096,0.801525144646953,0.315106409335402,0.266454991119294
"344",0.55148882349579,0.341775606936054,0.686203334896521,0.166259782695549
"345",0.745641978040165,0.427854831900451,0.687884303315077,0.277176868289059
"346",0.587907778340929,0.802740700348178,0.512097750024036,0.988217231100716
"347",0.843545674437673,0.97783185762592,0.185100605898619,0.358433265229395
"348",0.598998269233707,0.706072892669757,0.534924594762115,0.66980764146856
"349",0.844728097383533,0.832525777821025,0.115422789051167,0.283306608411127
"350",0.553880481147335,0.646707770895689,0.962079947185369,0.934683189361592
"351",0.514368876637419,0.692583217572264,0.620062814431562,0.594712758429873
"352",0.827553726767386,0.638950437324632,0.221093964871548,0.981391066587333
"353",0.920973161876661,0.411157673118435,0.0816008324155028,0.328859551480718
"354",0.614309268942668,0.991571158036117,0.665582223649554,0.686249699367427
"355",0.906807451145165,0.667532098426938,0.177663447459862,0.00544365266655531
"356",0.961953561137763,0.682791887346075,0.474468834812403,0.985757073616481
"357",0.930073914809586,0.865021861672675,0.680089497735034,0.866156746714627
"358",0.74602861973673,0.701352766074609,0.321380071499248,0.206668366905286
"359",0.905068523995057,0.57084892104477,0.577406818546741,0.443898703156041
"360",0.823879843070974,0.378153459023586,0.781361725259305,0.363147723966356
"361",0.792016526213341,0.536436924162528,0.559764871836484,0.755439455045982
"362",0.888541675718814,0.950572261137322,0.87808094449493,0.807692627390916
"363",0.561593818271311,0.927205242115035,0.513985665343542,0.722173938776999
"364",0.79630688474703,0.96869607595536,0.638215934787143,0.211006656581363
"365",0.843041093681239,0.886051501989982,0.344459079422668,0.990647424699837
"366",0.862360823303427,0.486143971621199,0.373731376665429,0.0674384134529561
"367",0.822363515078737,0.464907717009867,0.438114929383457,0.919965653521616
"368",0.778615012578427,0.779666041215784,0.255691210234333,0.750715213533298
"369",0.757186633121735,0.512048658541911,0.562425289084433,0.16750302203092
"370",0.790162808612324,0.727216500933843,0.334140982454805,0.486458181116185
"371",0.722455011574145,0.796401919331547,0.784281845383513,0.453303649458704
"372",0.989511658798342,0.665362392648958,0.91738674026784,0.14408330445111
"373",0.449095722063563,0.489115741029919,0.515961404788843,0.00492297701220988
"374",0.648183405942931,0.996412154787517,0.38239242279855,0.0663313259028521
"375",0.495726767761976,0.938955064864644,0.348363552649232,0.929153397767583
"376",0.853356013316577,0.751506578553757,0.272188716837493,0.86397451067792
"377",0.912164606381306,0.848283276745253,0.516167032655132,0.0986392426061874
"378",0.363089684963745,0.947617312893435,0.903690219250989,0.518775911172074
"379",0.887511470981829,0.761856163658422,0.841065419460686,0.567851647699277
"380",0.808912509455229,0.805750800714472,0.190080995466537,0.941379985916143
"381",0.952331176610871,0.759835947591206,0.399501368536821,0.139881543080797
"382",0.968155820749318,0.661686102737202,0.546088292801357,0.416638653577038
"383",0.953759302963544,0.623632187713761,0.644866542785742,0.523627354885846
"384",0.844365918279236,0.477666747802886,0.917899989022112,0.479702516701506
"385",0.712016015743638,0.653512208222446,0.115215119225154,0.486043919221504
"386",0.567044517499429,0.77748700533406,0.26782214978069,0.67570932547723
"387",0.627934043223689,0.76911026409866,0.854617951020103,0.32808384388123
"388",0.717191706322893,0.875919855518866,0.084226950814067,0.0254566848493835
"389",0.336928896403236,0.657961616524411,0.130669333725192,0.30139523150073
"390",0.87176532420261,0.885864077359035,0.499519436591698,0.942412138678966
"391",0.963410117058419,0.805314592026262,0.912721999144402,0.467097986546077
"392",0.480247387853617,0.706385352275164,0.27214993909382,0.00689759192524164
"393",0.876223109638802,0.957557459019045,0.222223419446743,0.970549035591969
"394",0.983039392955021,0.810734952367498,0.962067095010713,0.991236368771361
"395",0.27774367396829,0.75393629052994,0.960939973651273,0.315916563768416
"396",0.701888903544593,0.723806371140359,0.169421382734403,0.946781235948144
"397",0.827571187188687,0.823377248503627,0.730222646892926,0.578020348535307
"398",0.778650677061696,0.829106363639457,0.504258395802185,0.262266213874556
"399",0.81509777928413,0.631227476997495,0.185301284347732,0.286832836334806
"400",0.774697276283215,0.618618666523418,0.0551967769231903,0.966347643342062
"401",0.886007459141691,0.925536283036159,0.845171636966888,0.0123417237117432
"402",0.902912021389954,0.761114437610968,0.219217445700075,0.254241479191673
"403",0.832574030727699,0.516967829474343,0.641889157153025,0.531945526767999
"404",0.947569782543009,0.836507209060337,0.927042362409481,0.634161249465805
"405",0.629666634518928,0.751187922603416,0.938393265459862,0.0333709103630085
"406",0.513704637329535,0.935733034666573,0.159282319459816,0.0962513654898565
"407",0.538889688258783,0.240682693903592,0.148796786225044,0.470707537971525
"408",0.422490137272885,0.905887805811378,0.23435761795548,0.797582753055193
"409",0.449546428360199,0.979349111523184,0.502676356693675,0.677724259673124
"410",0.697435005690274,0.461947950464541,0.370203453340863,0.136207644536032
"411",0.665883871956541,0.792868289842988,0.0900807517741839,0.658620284939536
"412",0.57992810277039,0.956697073968009,0.811604626102818,0.0955755681466797
"413",0.354005263574619,0.537568103696241,0.277233233668013,0.610001795445276
"414",0.972411775072216,0.973102674874168,0.602148805465027,0.0637124392816524
"415",0.940517059895376,0.944594763411181,0.036183648585064,0.0522104903496312
"416",0.979012000311417,0.959732869974768,0.863763070090001,0.397829491541947
"417",0.436328600398577,0.83159200044608,0.0585081784677973,0.44567423255247
"418",0.625915920834512,0.697448827262962,0.433150301890551,0.518625581671968
"419",0.777223604475647,0.805462959868954,0.165806487073278,0.570472413069186
"420",0.697095417883484,0.387425767041167,0.121590961163958,0.303388507823341
"421",0.640391552545833,0.32205506273112,0.315551988375208,0.462455313860086
"422",0.64897345920651,0.69862358048491,0.851710551077987,0.589239261611645
"423",0.340913672141407,0.835089953354778,0.09716261670004,0.611781823483659
"424",0.785081900029379,0.552563182871368,0.5837806488147,0.91187553207213
"425",0.345895469002058,0.869548433134934,0.679268207407472,0.782628035348056
"426",0.636760757927912,0.740716705168096,0.639508388433925,0.950064928645108
"427",0.716739219457532,0.875844007657152,0.967977796733874,0.206407302042124
"428",0.266968428752191,0.92876866855511,0.789149776057514,0.559958030722779
"429",0.948634185569753,0.771128033603786,0.101682504219728,0.217559180570105
"430",0.498541710698114,0.587327115581465,0.0411772584021331,0.942447695012722
"431",0.409119511043594,0.760394575111109,0.643342729824211,0.173952672201469
"432",0.656601595556833,0.876057520704254,0.814704135200223,0.127107825782116
"433",0.371624369904956,0.279332650276378,0.79642654362177,0.153327564995802
"434",0.998173095962888,0.614789556651954,0.688253940092947,0.498259817626919
"435",0.191348249797105,0.848445693793242,0.238245317060019,0.374679051614479
"436",0.91826644527389,0.90843495734664,0.226755495978861,0.000996119483624981
"437",0.752966332428471,0.561551607091085,0.942234584513629,0.064709102954087
"438",0.847016354070428,0.597182943750829,0.959395759674454,0.347925315556336
"439",0.531742439882209,0.838578288815468,0.510379835343998,0.696749021432674
"440",0.815035237940305,0.51114623970677,0.174364480542889,0.947365487525485
"441",0.879366086101021,0.810148243453633,0.598368001434585,0.232816628145761
"442",0.933137754232761,0.697754198290889,0.848994610075703,0.49216225339616
"443",0.740705444434732,0.925704842809445,0.903665279193653,0.397706601531841
"444",0.881403723295625,0.863794123084024,0.177461288615913,0.236488047632861
"445",0.907217686495946,0.716569383698513,0.457243252321107,0.0664723886213217
"446",0.835920337425607,0.471473136788264,0.553301024976008,0.750168313107972
"447",0.863807427080857,0.677816658667021,0.908907074930706,0.491181666134946
"448",0.775792715595258,0.666073592487139,0.140412487675704,0.0770946995678719
"449",0.676451716352795,0.860470024730305,0.711087390049399,0.705736510454236
"450",0.677083172235631,0.320437806515797,0.307479219419095,0.22321673993682
"451",0.715377365353303,0.698558278418488,0.814459158624053,0.384506014571989
"452",0.697634841840071,0.876531911038539,0.785276261758886,0.357833832991842
"453",0.59876176843239,0.435467759491805,0.836334359702109,0.010542842266926
"454",0.431920097787595,0.811915039156873,0.678383003362182,0.961185170552577
"455",0.851577761369143,0.598561708358897,0.634841113410116,0.0351306108988497
"456",0.767881310856959,0.776564597325186,0.10341938774793,0.810518320510436
"457",0.946614620599281,0.667821344691214,0.722955217718977,0.968518477740079
"458",0.893552435786175,0.579627963181137,0.958027858708247,0.637363031469961
"459",0.415940281311264,0.866717248444576,0.0335581838619125,0.032248568140822
"460",0.397023348361645,0.763434950532812,0.523650353331268,0.164853439017684
"461",0.670050631875452,0.570141094358105,0.831311275631927,0.628777656893802
"462",0.669916481268407,0.999316698300691,0.450654848556281,0.389171924916744
"463",0.533978515872359,0.726944229189138,0.104090070117034,0.304469290862512
"464",0.420282750729626,0.32217333557132,0.949908014314726,0.333216315358995
"465",0.928857597744171,0.684930571405133,0.0145568225159375,0.84594856628754
"466",0.967990051050395,0.66696296236606,0.432284450057218,0.235142066825172
"467",0.949450558560831,0.743194482584036,0.659952751812885,0.419209789943357
"468",0.962814897316594,0.615365007770058,0.124737302820644,0.398398827321289
"469",0.826544935956371,0.453330942396879,0.484272888393459,0.593431840706954
"470",0.882438716748722,0.798021568223091,0.874587066576829,0.722862577486265
"471",0.90670516497147,0.834971905543825,0.711701994862679,0.382404058013585
"472",0.649315833389909,0.249539568928669,0.527180198942148,0.421762575122001
"473",0.671417500468304,0.439160355512441,0.889037233531405,0.37448340230085
"474",0.498322254025448,0.932352521699129,0.329597164990191,0.648839640137008
"475",0.980410520225824,0.946776348108992,0.945270159718302,0.854240722965131
"476",0.198961913566892,0.65396295611094,0.0478718253399265,0.633545093988747
"477",0.688207379181176,0.293407538183481,0.847346174212804,0.807422233966812
"478",0.472919500305683,0.863881223239508,0.975497410584484,0.297836422712937
"479",0.915030460224284,0.492426029058649,0.0600365175014998,0.764945620017144
"480",0.962361131764327,0.99657174512146,0.490800833644017,0.0659929109290551
"481",0.704577066154603,0.953969344628834,0.701977519730908,0.0757316199561816
"482",0.913360150069888,0.952787985297366,0.17852141972659,0.490617951239726
"483",0.739616088859627,0.808309725121486,0.185831999588888,0.675821826261844
"484",0.703056553068197,0.793995884904722,0.984794741146355,0.488629073105703
"485",0.855691617244906,0.520481265755321,0.311952795897752,0.376152489843553
"486",0.520579886221367,0.911773720833283,0.147539848195284,0.104244883894835
"487",0.747830633353794,0.54613440066749,0.175191154372013,0.924852692737357
"488",0.57567466641115,0.970573322859048,0.821445763360547,0.654023816116783
"489",0.954344427423678,0.914359850272332,0.428302050045131,0.288693994476794
"490",0.606585491885135,0.849302737286887,0.876745628272483,0.836654601872321
"491",0.869782575661787,0.911080986173094,0.642351977655044,0.306580995870888
"492",0.519165956717809,0.537881229134482,0.084950286301871,0.0397234695121122
"493",0.600398958357366,0.927517211794576,0.469786584213771,0.0448338529906564
"494",0.988365099817959,0.671516070725512,0.678887864957939,0.045750406201735
"495",0.82723852847032,0.552150426095068,0.611670579706217,0.131600874909669
"496",0.796823966135751,0.581681181192023,0.87673982922582,0.222776263422091
"497",0.308622021704889,0.838634309527866,0.321502731399634,0.404730130341798
"498",0.993422590274413,0.693381190828574,0.190930384122747,0.49493087767282
"499",0.687398385039421,0.590883713952028,0.385793909958063,0.325801457772337
"500",0.830164948051729,0.990761542664885,0.654512218379654,0.914706355861766
"501",0.856445427048452,0.961779048500123,0.14876434102956,0.0728962101898045
"502",0.648171353126876,0.829197801077981,0.0580741247521901,0.412029738989348
"503",0.906496431707141,0.828553363299431,0.55316255353126,0.801996671806857
"504",0.931063933248419,0.450579955767125,0.931632461630047,0.0221574467674982
"505",0.933824965659419,0.464904336694159,0.065319356889024,0.754545878565517
"506",0.370047916090746,0.698428366487525,0.870414108179339,0.0889048600917335
"507",0.737521500849853,0.746727633117088,0.408949020205461,0.29971719531363
"508",0.752485077577367,0.279081530389176,0.229762600389334,0.590584077995901
"509",0.314328239727692,0.931586241651153,0.326948337175711,0.152515123492521
"510",0.894550382219204,0.621888910374423,0.0644933047428129,0.855161316101618
"511",0.795587015528168,0.261162596090945,0.53419086079749,0.803592366182998
"512",0.448295353433255,0.92585818404416,0.356776665210228,0.813200735726764
"513",0.801289033576528,0.333912787130217,0.862626882236577,0.876442242812903
"514",0.868070716082909,0.836876750089793,0.462070950080766,0.271909940764799
"515",0.449058486411035,0.703761654397366,0.166791625010876,0.589119235305091
"516",0.817852096100477,0.523149351000052,0.00899539955725636,0.68488986696644
"517",0.955015436747834,0.91729531478124,0.548619641072899,0.55296084599074
"518",0.913822357097495,0.91891501020479,0.614200419172085,0.461827579278679
"519",0.790498159285292,0.917900750979345,0.290037148056735,0.67970828340461
"520",0.827480731485805,0.654718516230529,0.405916804355557,0.747731892534799
"521",0.53164685557284,0.76227318654507,0.966758936557634,0.703380149637876
"522",0.764751817777372,0.965710911146412,0.985962602584957,0.417830755578355
"523",0.471698336659828,0.684352926779476,0.364054104980254,0.537107351985536
"524",0.544299432540975,0.857800390702867,0.844995719197894,0.613531452261837
"525",0.756521479662434,0.565487665080387,0.0362661259682441,0.505128930607969
"526",0.71555353987482,0.950009361064582,0.14684027725765,0.99540915759534
"527",0.674827811829391,0.53100888334158,0.25624802798889,0.100306527384965
"528",0.700238198671389,0.943459695003923,0.226665451815731,0.958244953466463
"529",0.633946790775018,0.723813519381409,0.525795268444113,0.479521418860977
"530",0.549303726230757,0.911872701189733,0.865257457439485,0.736191634341177
"531",0.728830850366832,0.643946526393055,0.220328771230579,0.602359684241069
"532",0.626608461417713,0.996308752991736,0.263637925016032,0.00630299594332152
"533",0.6876205662163,0.67247649222352,0.290230612675719,0.57823685364909
"534",0.600195849072264,0.559283022686455,0.71762635394183,0.703490835048072
"535",0.922483085032178,0.863684706179937,0.863320443235863,0.723521974815935
"536",0.577179109785676,0.693579012013717,0.557793526639695,0.96573245739545
"537",0.404639916743805,0.682678690627602,0.496160567768158,0.412458007882141
"538",0.157255389450545,0.614953031358783,0.917476468747134,0.0308850535443673
"539",0.500647042553783,0.927706395466989,0.303004830756491,0.710358007321445
"540",0.37959110745129,0.894161322355458,0.120574924629453,0.458065988351764
"541",0.788041735420399,0.906216776233669,0.716868947398921,0.776401159117747
"542",0.743701120172986,0.942224800826345,0.495093426472904,0.127322517622644
"543",0.509603206522941,0.370375325903906,0.224415292052425,0.804137075160601
"544",0.726197284768114,0.681019609946892,0.562023050242171,0.789574881641541
"545",0.615312891811822,0.931791738718245,0.895796009199357,0.00181147673610216
"546",0.574638645624104,0.753565796596309,0.60529194786512,0.854103074063586
"547",0.957682836371784,0.777871259572601,0.725702745496883,0.714417280163563
"548",0.816826968607295,0.62884212772327,0.941479714073341,0.230124350363878
"549",0.765065086075946,0.785826845722432,0.538758258426202,0.378652938758679
"550",0.423871984574771,0.707327567459956,0.811502723564284,0.286704201973843
"551",0.612500455917091,0.333404916379265,0.234534908772021,0.134359959551704
"552",0.461760541650409,0.902427718420925,0.567714047887644,0.669093712335176
"553",0.440601291205468,0.66015057902505,0.687502872592577,0.121987375204176
"554",0.777460599958595,0.407419889890062,0.129636930066705,0.0162947331049842
"555",0.516694217455926,0.659505741432968,0.409763648708807,0.290645562085986
"556",0.390549482863243,0.713433037172423,0.998518614393539,0.673431588274098
"557",0.823027927656459,0.267816585704135,0.0748107057537036,0.0182644254928497
"558",0.702726874962315,0.821397484413727,0.986457223644745,0.0547388871254494
"559",0.6952159204728,0.583880041650414,0.344328143853212,0.392616041785894
"560",0.524227732260047,0.939740802091335,0.948886895472543,0.1354715737109
"561",0.807122181141195,0.963619613395088,0.253318385613088,0.0182219542974488
"562",0.821210489747845,0.732814888252782,0.0900356212179807,0.424460184589511
"563",0.759573812435712,0.450202214622484,0.59722969994414,0.512119171087089
"564",0.455854695045072,0.962692434374842,0.329328186067168,0.42114831717872
"565",0.82582354742634,0.96623399789162,0.895418655771938,0.878058291472375
"566",0.681870696780789,0.840304113647339,0.62174330297769,0.426093185389505
"567",0.827836340895208,0.650713421969877,0.309893282884086,0.0916792571886221
"568",0.806128486112256,0.732107564067599,0.399454545720976,0.62972273524917
"569",0.271841150280377,0.684053549065638,0.588576067867129,0.97192619485232
"570",0.987583580598508,0.866198396592253,0.273084868316578,0.228209489440236
"571",0.94395638669371,0.892921727680696,0.97987177173332,0.714133790242963
"572",0.850511107749686,0.795342063386433,0.582059247054104,0.348223174265894
"573",0.947061568359973,0.785665832152601,0.94377763143654,0.350979253525083
"574",0.465185332620499,0.861508256684545,0.651588954297258,0.715841932801507
"575",0.962096117172221,0.738566674709854,0.969292267007016,0.913838111392751
"576",0.562035597767111,0.523883931670697,0.801794639595253,0.960011949263166
"577",0.545595035358527,0.586100365642926,0.340972914884719,0.990712315298884
"578",0.88137631964679,0.770160339197044,0.609965997684237,0.0658295269776117
"579",0.982610267064836,0.750782674654982,0.2809556324514,0.50844177858838
"580",0.486624441549967,0.634943170925739,0.341338008847131,0.49795740761075
"581",0.536317683016583,0.84278848702154,0.694122523874259,0.319801936728898
"582",0.441107064285018,0.679826807351221,0.271489086499451,0.258860463901966
"583",0.968216964893748,0.810132064229025,0.792723674405263,0.248743230323208
"584",0.740279785958865,0.242678363746378,0.44725048251626,0.115054752615771
"585",0.85359976197618,0.978994869296081,0.0202831290887646,0.950406682668775
"586",0.87571611879882,0.75136724574518,0.969163721025828,0.0387188950846229
"587",0.776060239361744,0.742170121707962,0.725111860071172,0.30086336949529
"588",0.719748735703084,0.867877828341254,0.719951640168957,0.302391694813466
"589",0.712542292908496,0.879820255189314,0.881120179566392,0.0799353402673772
"590",0.851334350573815,0.654249561915796,0.47969904788162,0.958188455832032
"591",0.998420477771638,0.500494939715946,0.579983869078329,0.756460321429017
"592",0.677093481509877,0.670565221575935,0.0139752367462015,0.530295445746997
"593",0.818422900458888,0.535379803333986,0.463074351186542,0.621572262028512
"594",0.887208385449379,0.763790241008412,0.185195249404857,0.169759538772657
"595",0.693882019065364,0.791263219727955,0.219057656670612,0.661742385432585
"596",0.470332220092935,0.580116244711282,0.716533739110299,0.765487037953455
"597",0.561199424449865,0.840427266563668,0.122686012692063,0.941039496056704
"598",0.394734228789616,0.830654165747648,0.700545540525292,0.690653563366958
"599",0.777572042642671,0.218061138447573,0.340797272882588,0.0317378542407056
"600",0.800413668172862,0.671363373279837,0.219727850301133,0.917794009605116
"601",0.342767592555761,0.578982602480234,0.639169481094723,0.818784637606059
"602",0.661432129066554,0.73446476873477,0.76157344555324,0.389770219286642
"603",0.786285956110391,0.682886085684158,0.80817294765497,0.383211994022725
"604",0.779805017417744,0.950767681359602,0.416285965018013,0.187383894189455
"605",0.588823722618872,0.909157453046961,0.97000373687339,0.833331754533533
"606",0.902204036026013,0.436307662960615,0.696955926638859,0.284653541335705
"607",0.59215211134033,0.548117628393187,0.314199661912107,0.238947514591559
"608",0.932989877269944,0.451869659628992,0.0753296808124291,0.215877048864683
"609",0.890274203076286,0.708729525389111,0.120330331939103,0.974986497039062
"610",0.800014132325156,0.187498471685739,0.910305500743047,0.659973470264058
"611",0.780208749866485,0.874833148417469,0.921596888888329,0.545443120622008
"612",0.252700568865804,0.651893419621289,0.0873107371313416,0.687768736730443
"613",0.326356255392419,0.592108939901439,0.981288965822489,0.971728863948014
"614",0.612595294340327,0.574398560128197,0.436464615713111,0.695431860972354
"615",0.919158648265967,0.883101874751093,0.788445131311832,0.512689180845759
"616",0.777295582783617,0.589714693955111,0.395285589554515,0.784493100004046
"617",0.658438854648857,0.654125930528037,0.563517441136442,0.884639619021008
"618",0.606885998897282,0.337722466459163,0.922316767346696,0.086107305781862
"619",0.509552315414939,0.915896461530024,0.443938707349359,0.986734636926005
"620",0.565839222111678,0.754160841787965,0.131102440321516,0.123573196358635
"621",0.691145460302071,0.930631651886985,0.916570943618839,0.615683289190794
"622",0.753087600016425,0.511209735357812,0.95411069496606,0.323989395555037
"623",0.842773754251426,0.668768946462385,0.553227516888835,0.0606928708378741
"624",0.223246386282358,0.644397353520301,0.514756408469023,0.76376433710671
"625",0.821607360830791,0.494202772132076,0.704198511185702,0.19328736307866
"626",0.889857799335068,0.550238033075405,0.545758031628456,0.0278392611788472
"627",0.48871548338556,0.814126872202341,0.466683714283196,0.737064820673397
"628",0.520478689219058,0.575545871235415,0.0410591025505631,0.339000926796177
"629",0.343965724320508,0.805694639566019,0.661973906419187,0.389664380912759
"630",0.732181669221595,0.966526209689924,0.283099758835498,0.0100062142076688
"631",0.518716239597699,0.27897773783967,0.766105710977499,0.289681554906437
"632",0.772843060643208,0.606796180261751,0.0926042371711047,0.365103048248186
"633",0.216965569910305,0.331574396428949,0.678610502231756,0.228582114182202
"634",0.857507761345899,0.406998424382825,0.182081801764507,0.25303593949108
"635",0.952802962556901,0.350634059304413,0.214793718348365,0.790484735825767
"636",0.730382681225809,0.754057313638138,0.0210625764442875,0.0267459082605231
"637",0.699230753189091,0.805947674383674,0.11341033195691,0.813522602503315
"638",0.691490779854628,0.806264431115043,0.962161686823004,0.109550039270749
"639",0.474088490677691,0.646456563756397,0.299221640013397,0.437191862664926
"640",0.602786978743713,0.57216132431017,0.998812108412375,0.948304531092361
"641",0.716693443432037,0.276621041986035,0.540033179828811,0.220294033637064
"642",0.542524749811491,0.798657737130554,0.37874780111484,0.766426936895982
"643",0.515371161361252,0.516258027685893,0.989852171700239,0.597444428936612
"644",0.956327562944213,0.239667620514438,0.0979784777816157,0.560415946344179
"645",0.694333299988208,0.463953129255766,0.742962289277248,0.7831542118559
"646",0.536821057717128,0.994423854287862,0.413726750205364,0.889767813279261
"647",0.982404212712172,0.70536613360543,0.343142427809891,0.781540293258214
"648",0.496652263861988,0.647450892838378,0.0634158579311853,0.507381782019395
"649",0.451681749586547,0.693629492282757,0.443681774905016,0.192100137775979
"650",0.274116022649242,0.654559940094958,0.144202651133712,0.698543100771894
"651",0.417797770727147,0.480688378537347,0.958242096370455,0.583810004882118
"652",0.489535817787507,0.850651865989951,0.21091716801979,0.357658627058048
"653",0.906530856212883,0.274302493708764,0.25212166941957,0.374887440400738
"654",0.980431317472486,0.602062646186592,0.358124799795289,0.263234446593443
"655",0.795356662279731,0.597714742215096,0.583391282237623,0.167882499206977
"656",0.65219443203348,0.593011180393401,0.694545788649115,0.257136493372149
"657",0.898015381331143,0.810540752546211,0.655465559061676,0.303925786459755
"658",0.707178908955643,0.890017628086132,0.581163510582103,0.126668557089894
"659",0.892324117774254,0.77622858709053,0.280045527952642,0.564455732939446
"660",0.66377160912329,0.986777487700441,0.382859464515619,0.76227953260689
"661",0.897318960064548,0.329265871497825,0.850890862974133,0.393298493165036
"662",0.473178025243989,0.83766708030424,0.768707739982392,0.719804978595666
"663",0.750268096291135,0.850501351324523,0.341218669948496,0.710698185386012
"664",0.452525557009239,0.500426800249988,0.982938650945521,0.223500397960138
"665",0.822855742221638,0.472304584506332,0.983816902315461,0.0225936698867702
"666",0.786053070530481,0.917929127718265,0.585613623565122,0.0755130490890854
